OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162615,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489603,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060715_159097,Sample-Routine,Water,Surface Water,2006-07-15,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489305,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:37.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162369,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489597,,,Fecal Coliform,,10,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_162719,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489640,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:47.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157331,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489018,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:29.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060725_162629,Sample-Routine,Water,Surface Water,2006-07-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489544,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:44.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_162199,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489359,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:39.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163345,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489670,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:48.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_162059,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489352,,,Total Coliform,,31,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060711_159103,Sample-Routine,Water,Surface Water,2006-07-11,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489237,,,Fecal Coliform,,2,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:35.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_162727,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489650,,,Enterococcus,,8,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:47.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060711_158937,Sample-Routine,Water,Surface Water,2006-07-11,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489225,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:35.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157437,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489034,,,Total Coliform,,30,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:29.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060718_161847,Sample-Routine,Water,Surface Water,2006-07-18,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489402,,,Fecal Coliform,,4106,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:40.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_162199,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489360,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:39.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060711_159119,Sample-Routine,Water,Surface Water,2006-07-11,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489255,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:39:36.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_162751,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489663,,,Fecal Coliform,,20,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:48.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_157081,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489172,,,Total Coliform,,1100,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:33.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060729_162535,Sample-Routine,Water,Surface Water,2006-07-29,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489632,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:47.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060711_159111,Sample-Routine,Water,Surface Water,2006-07-11,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489243,,,Fecal Coliform,,6,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:35.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060709_157455,Sample-Routine,Water,Surface Water,2006-07-09,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489152,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:33.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_157089,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489183,,,Fecal Coliform,,3600,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:34.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060712_157167,Sample-Routine,Water,Surface Water,2006-07-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489260,,,Enterococcus,,150,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:36.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060709_157459,Sample-Routine,Water,Surface Water,2006-07-09,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489157,,,Total Coliform,,4,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:33.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157125,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489113,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:32.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162643,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489607,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157449,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489042,,,Fecal Coliform,,20,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:30.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060724_161967,Sample-Routine,Water,Surface Water,2006-07-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489489,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:42.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157115,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489102,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:31.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163207,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489665,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:48.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162645,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489609,,,Fecal Coliform,,20,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163383,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489692,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:49.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163349,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489674,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:49.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_161891,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489332,,,Enterococcus,,4,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060720_161951,Sample-Routine,Water,Surface Water,2006-07-20,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489435,,,Fecal Coliform,,3,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:41.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060707_157271,Sample-Routine,Water,Surface Water,2006-07-07,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489138,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:32.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_161913,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489344,,,Enterococcus,,10,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_162059,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489351,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157117,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489106,,,Total Coliform,,40,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:32.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060712_157169,Sample-Routine,Water,Surface Water,2006-07-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489265,,,Total Coliform,,1300,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:36.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060718_162187,Sample-Routine,Water,Surface Water,2006-07-18,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489426,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:41.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060725_162669,Sample-Routine,Water,Surface Water,2006-07-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489554,,,Enterococcus,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:44.0,STORET
